species,spectral_c_std,spectral_c_var,spectral_c_median,spectral_c_mean,hnr_std,zcr_std,zcr_var,zcr_median,zcr_mean,pitch_mag_std,pitch_mag_var,pitch_mag_mean,pitch_freq_std,pitch_freq_var,pitch_freq_mean,contrast_s_std,contrast_s_var,contrast_s_median,contrast_s_mean,mel_s_std,mel_s_var,mel_s_median,mel_s_mean,rolloff_min_s_std,rolloff_min_s_var,rolloff_min_s_median,rolloff_min_s_mean,rolloff_max_s_std,rolloff_max_s_var,rolloff_max_s_median,rolloff_max_s_mean,flatness_s_std,flatness_s_var,flatness_s_median,flatness_s_mean,bandwidth_s_std,bandwidth_s_var,bandwidth_s_median,bandwidth_s_mean,chroma_stft_s_std,chroma_stft_s_var,chroma_stft_s_median,chroma_stft_s_mean,rms_s_std,rms_s_var,rms_s_median,rms_s_mean
Aslan,290.29254558774903,84269.76202381535,1773.570791401476,1908.1745418451983,0.08756347,0.02237518291995555,4.99378179489994e-05,0.0322265625,0.0337366174768518,2.9284055,8.5755665,0.271276325,170.86673,29195.441,10.927899,16.314798071213406,266.1726361044687,16.5603897977592,22.045612131076734,62.08031,3853.965,-6.1268132,-9.7523455,19.061539769958948,363.34229840172657,0.0,7.576497395833333,1060.687223498836,1125057.3860936698,9270.0439453125,9067.13486982796,0.00023725294,5.628896e-08,7.418612e-08,3.6394704e-05,401.5558572195333,161247.10646731424,1923.1710399291205,1974.804468395188,0.3271817,0.10704787,0.17477337,0.3376748,0.07916029999999999,0.016071744,0.09080094999999999,0.122557155
Aslan,547.1687635144702,299393.65576595423,1773.570791401476,1908.1745418451983,0.054340217,0.0298817884563469,0.0008929212813498,0.02978515625,0.0331449598354232,1.7670233,3.1223714,0.118623644,170.86673,29195.441,12.716679,17.50498315950736,306.4244354146364,18.477183120545966,25.34801306035154,80.60705,6497.4966,-3.987641,-14.207506,0.0,0.0,0.0,0.0,920.9096802005016,848074.6390869899,9270.0439453125,9067.13486982796,1.5880065e-05,2.5217645e-10,2.8688044e-07,1.417682e-06,289.5030512819101,83812.01670153624,1923.1710399291205,1974.804468395188,0.31984973,0.10230385,0.31023353,0.3961291,0.05614506,0.003152268,0.04715301,0.07864728
Aslan,393.847993416086,155116.24191787728,1773.570791401476,1908.1745418451983,0.12236432,0.0212754386285545,0.0004526442888373,0.0400390625,0.0340249009365994,3.1161706,9.71052,0.2052687,170.86673,29195.441,13.383852,16.71633260257813,279.4357756800166,17.987323050999635,24.014212716658157,73.23779,5363.774,-6.1268132,-11.294509,1.154296056016213,1.3323993849345843,0.0,0.0620553404178674,1002.888611205668,1005785.5664860331,9270.0439453125,9067.13486982796,5.9438144e-06,3.5328927e-11,1.9276143e-07,5.8335274e-07,257.05149306339143,66075.47008611877,1923.1710399291205,1974.804468395188,0.31963065,0.102163754,0.26809663,0.36855876,0.098349534,0.009672631,0.10855228,0.12646022
Aslan,627.1921728129868,393370.0216378754,1773.570791401476,1908.1745418451983,0.01814866,0.0248620487209678,0.0006181214666037,0.0440673828125,0.0441672348105453,0.8625439,0.74398196,0.055226915,170.86673,29195.441,16.653029500000002,17.75650181624204,315.2933567502069,15.989241856863163,22.73566217193913,93.311424,8707.022,-0.098678716,-13.303395,0.0,0.0,0.0,0.0,1096.0812019408734,1201394.0012481494,9270.0439453125,9067.13486982796,1.5625556e-05,2.44158e-10,2.762576e-07,1.5093202e-06,302.59151818076214,91561.6268749385,1923.1710399291205,1974.804468395188,0.3055009,0.09333079,0.40062988499999996,0.456589355,0.02926449,0.00085641036,0.033733796,0.047071062
Aslan,356.2687207197076,126927.40136325698,1773.570791401476,1908.1745418451983,0.07470708,0.0179359933840606,0.000321699858673,0.0440673828125,0.0441672348105453,1.8552068,3.4417922,0.09539666,170.86673,29195.441,16.653029500000002,15.655927707811635,245.10807239222416,18.808094018715067,24.43749011532931,84.627,7161.7295,-5.699362,-14.3651495,0.0,0.0,0.0,0.0,1045.2765245010053,1092603.0126729007,9270.0439453125,9067.13486982796,3.3796205e-06,1.1421835e-11,1.6282162e-07,3.6839697e-07,312.2711282040825,46813.92828984276,1923.1710399291205,1974.804468395188,0.29026332,0.084252805,0.36030972,0.43016446,0.057310138,0.0032844518,0.04565946,0.077629946
Aslan,704.0036781729517,495621.178881045,1773.570791401476,1908.1745418451983,0.008660822,0.024760811509501,0.000613097786609,0.0440673828125,0.0441672348105453,0.9713331,0.94348794,0.051572014,170.86673,29195.441,16.653029500000002,17.787958415281043,316.41146458376767,16.04253769706339,22.775423452732337,88.86259,7896.559,-0.9467839,-13.259433,0.0,0.0,0.0,0.0,773.5453360549549,598372.386932373,9270.0439453125,9067.13486982796,2.706075e-06,7.322843e-12,3.8321315e-07,7.0611827e-07,377.39220325665895,142424.8750789154,1921.39316720898,1974.804468395188,0.29026332,0.084252805,0.40062988499999996,0.456589355,0.037068464,0.0013740709,0.034549084,0.050729603
Aslan,454.7008492183015,206752.86227984456,1773.570791401476,1908.1745418451983,0.028175613,0.0219428012166127,0.0004814865252317,0.0440673828125,0.0441672348105453,0.7622619,0.58104324,0.041912813,170.86673,29195.441,16.653029500000002,17.201163772486268,295.880035127894,18.28365443262372,24.853857534380047,98.38124,9678.868,-2.9245863,-16.314945,0.0,0.0,0.0,0.0,930.6930948116524,866189.6367300911,9270.0439453125,9067.13486982796,1.6268415e-05,2.6466132e-10,2.1692605e-07,1.5321676e-06,312.2711282040825,40962.56189267543,1923.1710399291205,1974.804468395188,0.29026332,0.084252805,0.40062988499999996,0.456589355,0.07916029999999999,0.0003265374,0.041614998,0.047641452
Aslan,420.9594312912168,177206.84279302473,2271.231252968516,2227.025081359476,0.08334833,0.0190614758006756,0.0003633398596997,0.07177734375,0.0679041353383458,2.4744506,6.1229053,0.27714512,317.85025,101028.78,16.653029500000002,17.488457085354746,305.8464043374215,15.390096959004538,21.677158174958414,59.71786,3566.223,-6.1268132,-9.298064,60.43154937981505,3651.972160445025,172.265625,167.8942228618421,919.193190320703,844919.0674694595,15137.841796875,15199.203330592103,0.0022316454,4.9802416e-06,0.0010039418,0.0015266672,485.26756729129227,235484.6118648089,2448.220634803986,2569.5016414635206,0.29026332,0.084252805,0.34215736,0.41853315,0.06310413,0.003982131,0.10444444,0.114908665
Aslan,516.486521469176,266758.32685932954,2710.0175081145644,2827.8444839696576,0.05188294,0.0339581713740849,0.0011531574030717,0.091552734375,0.09722900390625,2.207184,4.871661,0.2690835,170.86673,29195.441,16.653029500000002,20.334570259756887,305.8464043374215,15.209626376995452,21.83277494618632,65.92348,4345.9053,-2.0687966,-9.7523455,55.184303570757365,3045.307360589504,75.3662109375,72.674560546875,551.5576963512683,304215.89240431786,9948.33984375,9983.63037109375,0.00036019858,1.2974301e-07,1.1028366e-06,5.851122e-05,301.61438202966235,90971.23544713511,2457.241701489704,2474.29440785603,0.29026332,0.084252805,0.40062988499999996,0.456589355,0.06623182,0.0043866537,0.08929896,0.10684407
Aslan,468.04056773718537,219061.9730477468,1596.6952781036166,1908.1745418451983,0.029398369,0.0257490199742182,0.0006630120296326,0.0440673828125,0.0441672348105453,1.4455938,2.0897415,0.11536786,170.86673,29195.441,15.956106,17.508142727332423,306.5350617606432,16.449308925079364,22.793854285572426,85.69755,7344.0703,-1.868716,-13.31692,2.33543829543494,5.454272031784058,0.0,0.25634765625,628.5886551396635,395123.6973702908,9270.0439453125,9067.13486982796,5.018047e-06,2.5180797e-11,3.6241858e-07,8.3049383e-07,312.2711282040825,41337.114436725584,1923.1710399291205,1974.804468395188,0.30637243,0.09386406,0.40062988499999996,0.456589355,0.049384546,0.0024388332,0.03596429,0.06401097
Aslan,625.9181188470733,391773.4915010589,1703.3443278690472,1882.9262485534305,0.122594856,0.02237518291995555,0.0001720450862834,0.03125,0.0324454471982758,3.9375238,15.504093,0.26765954,170.86673,29195.441,12.506786,17.488457085354746,305.8464043374215,15.52917957224196,21.677158174958414,60.622566,3675.0957,-6.1268132,-9.408961,54.590683511024096,2980.1427262007983,0.0,28.58718345905172,919.193190320703,844919.0674694595,14868.6767578125,15208.752862338362,0.0015956358,2.5460536e-06,0.00062306476,0.0012777246,312.2711282040825,97526.03966710449,2735.361525187763,2893.41549845351,0.29026332,0.084252805,0.3918485,0.456589355,0.11279832,0.01272346,0.1395179,0.1670971
Aslan,468.04056773718537,219061.9730477468,1596.6952781036166,1908.1745418451983,0.029398369,0.0257490199742182,0.0006630120296326,0.0440673828125,0.0441672348105453,1.4455938,2.0897415,0.11536786,170.86673,29195.441,15.956106,17.508142727332423,306.5350617606432,16.449308925079364,22.793854285572426,85.69755,7344.0703,-1.868716,-13.31692,2.33543829543494,5.454272031784058,0.0,0.25634765625,628.5886551396635,395123.6973702908,9270.0439453125,9067.13486982796,5.018047e-06,2.5180797e-11,3.6241858e-07,8.3049383e-07,312.2711282040825,41337.114436725584,1923.1710399291205,1974.804468395188,0.30637243,0.09386406,0.40062988499999996,0.456589355,0.049384546,0.0024388332,0.03596429,0.06401097
Aslan,504.2630821795183,254281.2560491876,1794.7509993097783,1701.6979044275542,0.09117205,0.0235792046759681,0.0005559788931511,0.0419921875,0.0413608743686868,2.5364406,6.4335313,0.19147651,165.67133,27446.988,15.951413,18.072617608744128,326.6195072318883,18.516552274133048,24.91498327375955,71.5416,5118.2007,-3.4100661,-10.528175,0.0,0.0,0.0,0.0,914.1805712103852,835726.1167785462,9065.478515625,9067.13486982796,2.0998217e-05,4.4092516e-10,2.7778478e-07,1.6964009e-06,315.84634249891144,99758.91206993967,1909.140878624998,1853.644924934251,0.29026332,0.084252805,0.25328103,0.36527136,0.06258468,0.0039168424,0.13105991,0.11865409
Aslan,958.0977363467964,917951.2723928554,2319.6200675785494,2791.2010731729574,0.13303062,0.024720347729304,0.0006110955918577,0.0517578125,0.0615621899801587,2.9284055,8.5755665,0.271276325,225.5485,50872.12,26.46559,17.488457085354746,305.8464043374215,15.148465280032646,21.677158174958414,64.62269749999999,4176.22185,-6.1268132,-7.57843,36.29490143250312,1317.3198699951172,150.732421875,150.390625,919.193190320703,844919.0674694595,16989.697265625,16699.169921875,0.011344793,0.00012870433,0.0016929285,0.006748385,312.2711282040825,97526.03966710449,3171.799336017013,3534.8319191650976,0.29186788,0.085186854,0.40062988499999996,0.456589355,0.07916029999999999,0.006309511,0.1769846,0.122557155
Aslan,545.0213576810139,297048.2803284557,2605.6061905952497,2740.9395355855195,0.06896927,0.0357961422566175,0.001281363800456,0.0869140625,0.0975870603491902,2.5203865,6.3523483,0.2828154,170.86673,29195.441,16.653029500000002,18.835922921064487,354.7919922882825,15.001967997997616,21.496462298535118,64.24854,4127.8755,-6.1268132,-10.328567,71.26793335372777,5079.118324511383,64.599609375,74.88672665738866,407.2295234329504,165835.88475542786,9517.67578125,9511.573254048582,6.5247805e-05,4.2572763e-09,1.0315387e-06,9.680945e-06,253.20670059468893,64113.63322604844,2110.2944864169604,2144.1906611079867,0.28775936,0.082805455,0.39275578,0.456589355,0.08942279,0.007996436,0.07380688,0.09958389
Aslan,399.7098077011837,159767.93037251726,1769.6442521227357,1933.4228351369663,0.14257589,0.0184567407613024,0.0003406512795299,0.05322265625,0.0609102470930232,2.9284055,21.196617,0.271276325,308.46457,95150.4,16.653029500000002,17.79968760123364,316.8288787015106,14.558048547171031,20.228231120377306,61.12316,3736.041,-6.1268132,-6.129064,38.11794043053876,1452.9773826661014,150.732421875,140.21620639534885,1020.2721338324916,1040955.2270751052,9270.0439453125,9067.13486982796,0.000117493575,1.38047405e-08,2.820806e-07,3.2267573e-05,370.7514255272172,137456.61953046368,1815.7406564267544,1855.0252846405888,0.29026332,0.084252805,0.39948237,0.456589355,0.07916029999999999,0.006309511,0.16415124,0.122557155
Aslan,545.0213576810139,297048.2803284557,2605.6061905952497,2740.9395355855195,0.06896927,0.0357961422566175,0.001281363800456,0.0869140625,0.0975870603491902,2.5203865,6.3523483,0.2828154,170.86673,29195.441,16.653029500000002,18.835922921064487,354.7919922882825,15.001967997997616,21.496462298535118,64.24854,4127.8755,-6.1268132,-10.328567,71.26793335372777,5079.118324511383,64.599609375,74.88672665738866,407.2295234329504,165835.88475542786,9517.67578125,9511.573254048582,6.5247805e-05,4.2572763e-09,1.0315387e-06,9.680945e-06,253.20670059468893,64113.63322604844,2110.2944864169604,2144.1906611079867,0.28775936,0.082805455,0.39275578,0.456589355,0.08942279,0.007996436,0.07380688,0.09958389
Aslan,300.07075247585647,90042.45649142671,2469.087927058644,2495.870378378304,0.09519657,0.0214083111957913,0.0004583157882558,0.077392578125,0.0761287913602941,3.9077632,15.270614,0.271276325,255.51936,65290.145,30.920506,19.4193907930466,377.112738773063,14.781726932222824,21.066100704936503,64.02484,4099.18,-4.7000213,-6.466873,81.20706880803849,6594.588024393496,21.533203125,69.03291590073529,458.2002180644623,209947.43983432083,9840.673828125,9644.97501148897,0.00016736708,2.8011737e-08,1.881291e-06,4.4293916e-05,401.7534352581911,161405.82274175753,2447.967144535388,2391.252020338624,0.29026332,0.084252805,0.40062988499999996,0.456589355,0.07916029999999999,0.006309511,0.085749954,0.15591224
Aslan,625.9181188470733,391773.4915010589,1703.3443278690472,1882.9262485534305,0.122594856,0.02237518291995555,0.0001720450862834,0.03125,0.0324454471982758,3.9375238,15.504093,0.26765954,170.86673,29195.441,12.506786,17.488457085354746,305.8464043374215,15.52917957224196,21.677158174958414,60.622566,3675.0957,-6.1268132,-9.408961,54.590683511024096,2980.1427262007983,0.0,28.58718345905172,919.193190320703,844919.0674694595,14868.6767578125,15208.752862338362,0.0015956358,2.5460536e-06,0.00062306476,0.0012777246,312.2711282040825,97526.03966710449,2735.361525187763,2893.41549845351,0.29026332,0.084252805,0.3918485,0.456589355,0.11279832,0.01272346,0.1395179,0.1670971
Aslan,493.66578499942716,1065124.6370969964,2102.068270299428,2369.3733831564973,0.08756347,0.02237518291995555,0.0033184308820096,0.060791015625,0.0772523271276595,2.9284055,8.5755665,0.271276325,319.5073,102084.914,16.653029500000002,17.488457085354746,305.8464043374215,14.62849213414837,21.677158174958414,64.62269749999999,4176.22185,-6.1268132,-6.397507,47.69472238511115,2274.7865433928223,193.798828125,176.61808095079786,919.193190320703,3624248.599710644,13684.3505859375,14525.061814328456,0.02194005,0.00048136583,0.00078697497,0.0054254252,312.2711282040825,97526.03966710449,2337.780278512236,2603.6408770045578,0.3001892,0.09011355,0.34052634,0.41663554,0.09405076,0.008845544,0.09080094999999999,0.122557155
Aslan,493.66578499942716,45161.854179915405,1773.570791401476,1908.1745418451983,0.064595,0.02237518291995555,0.0001952445894261,0.03125,0.0441672348105453,1.5692118,2.4624257,0.09172578,170.86673,29195.441,16.653029500000002,16.74453963510883,280.37960759173046,18.781960163477144,25.01036997351636,78.21129,6117.006,-6.1268132,-14.052857,0.0,0.0,0.0,0.0,917.4767004409044,841763.4958519292,9270.0439453125,9067.13486982796,2.1931344e-05,4.8098386e-10,2.5479702e-07,1.6284346e-06,312.2711282040825,32512.706856267258,1923.1710399291205,1974.804468395188,0.30659682,0.094001606,0.3236819,0.39101234,0.039074868,0.0015268454,0.062092487,0.07226507
Aslan,565.6972910034409,320013.42504863173,2363.191078091656,2429.169805570993,0.1573989,0.0176039473069475,0.0003098989607857,0.05712890625,0.0582275390625,2.9284055,8.5755665,0.271276325,282.1388,79602.3,34.196674,17.488457085354746,305.8464043374215,14.955057344065189,21.677158174958414,64.62269749999999,4176.22185,-2.7796001,-9.7523455,32.76127180400845,1073.3009302161192,0.0,22.15095895235656,1749.2963366952608,3060037.6735754595,9270.0439453125,9067.13486982796,0.005076545,2.5771307e-05,0.0024291514,0.0040201303,312.2711282040825,97526.03966710449,3081.8778896689564,3308.7485407798963,0.29140723,0.08491818,0.38949138,0.4417322,0.07916029999999999,0.006309511,0.09080094999999999,0.122557155
Aslan,483.068487819336,233355.16392406003,1572.352114097389,1749.532390587613,0.08756347,0.0508326981001371,0.0025839631961396,0.05126953125,0.062777432528409,2.9284055,8.5755665,0.296489,170.86673,29195.441,15.609465,17.747225387091174,314.96400894021343,18.017321865782307,24.138214517267343,64.982475,4222.7217,-6.1268132,-15.310878,183.66446411551036,33732.635378837585,366.064453125,344.53125,994.0011510882296,988038.2883647257,9270.0439453125,9067.13486982796,0.00021364758,4.564529e-08,1.01578216e-07,3.34489e-05,538.8103916396777,290316.63813890296,1923.1710399291205,1974.804468395188,0.31583023,0.09974874,0.17722315,0.30738696,0.07916029999999999,0.014536435,0.09080094999999999,0.122557155
Aslan,456.30914089450783,208218.03206388385,2591.727991020124,2675.6264363182468,0.08395489,0.0286232635922713,0.0008192912186726,0.08935546875,0.0947265625,3.342603,11.172995,0.271276325,170.86673,29195.441,16.653029500000002,19.079607082831856,364.0314064352476,14.918916449138443,21.52154140373051,65.006966,4225.9053,-6.1268132,-10.09573,80.1342883265198,6421.504165597807,64.599609375,85.06681234529702,431.278948386349,186001.53132123512,9474.609375,9445.187770730196,0.00044700628,1.9981462e-07,9.3710474e-07,5.9946677e-05,258.56077608913034,66853.6749318134,2056.915207677717,2069.507145679568,0.28690156,0.0823125,0.40062988499999996,0.456589355,0.07916029999999999,0.0148362685,0.09230294,0.13050656
Aslan,890.8782612442335,793664.0763575488,3542.795732194868,3650.8797433186346,0.026135597,0.04062407611184,0.0016503155599405,0.095458984375,0.0969916449652777,1.1069045,1.2252376,0.13475955,170.86673,29195.441,16.653029500000002,17.488457085354746,305.8464043374215,15.484355356296696,21.677158174958414,59.734642,3568.2275,-2.4448056,-7.4489183,55.4172111890208,3071.067295968533,86.1328125,106.768798828125,1552.61856640491,2410624.4127452374,9270.0439453125,9067.13486982796,0.02065101,0.00042646425,0.010572045,0.01844109,312.2711282040825,97526.03966710449,1923.1710399291205,1974.804468395188,0.29026332,0.084252805,0.40062988499999996,0.456589355,0.033448543,0.0011188051,0.04462272,0.053502068
Aslan,880.7276257847399,775681.1508204248,5547.00703445846,5673.763866236724,0.09209556,0.0390002020551506,0.0015210157603425,0.0966796875,0.1016637489548495,3.5864136,12.862363,0.271276325,170.86673,29195.441,16.653029500000002,17.488457085354746,305.8464043374215,14.298740981383736,21.677158174958414,64.62269749999999,4176.22185,-3.8225572,-8.232082,129.6740464453068,16815.35832149959,344.53125,350.72474655100336,919.193190320703,107173.61051822058,9270.0439453125,9067.13486982796,0.0001270031575,0.0037651584,3.8321315e-07,2.7110277e-05,312.2711282040825,32357.8082099298,1923.1710399291205,1974.804468395188,0.29026332,0.084252805,0.40062988499999996,0.456589355,0.07259085,0.005269432,0.09080094999999999,0.18701641
Aslan,680.0668274845349,462490.88984488015,1996.157519771212,2251.2096937323245,0.1611903,0.02237518291995555,0.000132643800377,0.05029296875,0.0498770254629629,2.9284055,19.433619,0.271276325,223.64238,50015.914,29.16146,17.488457085354746,305.8464043374215,16.883380542851107,21.677158174958414,64.62269749999999,4176.22185,-6.1268132,-7.95968,104.29006261401024,10876.41716003418,215.33203125,181.8359375,919.193190320703,3372045.506371392,16925.09765625,17539.192708333332,0.00501206,2.5120746e-05,0.0011020986,0.0030201252,312.2711282040825,97526.03966710449,2763.120990934304,3184.686315315349,0.29026332,0.084252805,0.35158283,0.4313476,0.10384888,0.010784591,0.09080094999999999,0.122557155
Aslan,300.0924721375458,90055.4918336237,2468.3447709697143,2495.7820160484453,0.095196515,0.0214083111957913,0.0004583157882558,0.077392578125,0.0761287913602941,3.90736,15.267464,0.271276325,255.51947,65290.203,30.920527,19.418930948258097,377.0948791732161,14.781726932222824,21.0625449704664,64.02519,4099.2256,-4.7000217,-6.465006,79.7995174632353,6367.962987365196,21.533203125,68.39958639705883,458.8069029747218,210503.7742172558,9840.673828125,9644.341681985294,0.00016736708,2.8011739e-08,1.881291e-06,4.429391e-05,401.8995588952347,161523.2554401842,2447.967144535388,2391.1451053058763,0.29026332,0.084252805,0.40062988499999996,0.456589355,0.07916029999999999,0.006309511,0.085749954,0.1559014
